"subjects"	"S"	"instruction"	"R"	"rt"
"2099"	"11"	"left"	"accuracy"	"left"	1.09198421436869
"2843"	"11"	"left"	"speed"	"left"	0.725110766488463
"4487"	"11"	"right"	"speed"	"left"	0.641537411100875
"35"	"11"	"left"	"accuracy"	"left"	1.40131751854473
"3803"	"11"	"left"	"speed"	"left"	0.631156486207474
"4523"	"11"	"left"	"speed"	"left"	0.479606608389039
"5387"	"11"	"left"	"speed"	"left"	0.740997017001845
"4691"	"11"	"left"	"accuracy"	"right"	0.476460629930038
"3347"	"11"	"left"	"accuracy"	"left"	0.878322579523269
"4211"	"11"	"left"	"accuracy"	"left"	0.906524831288442
"1067"	"11"	"left"	"speed"	"right"	0.649777067010709
"2627"	"11"	"left"	"accuracy"	"right"	0.683210890611836
"3035"	"11"	"left"	"speed"	"left"	1.02706381814566
"431"	"11"	"right"	"accuracy"	"left"	0.618570346510689
"143"	"11"	"right"	"accuracy"	"left"	1.29377514480035
"3887"	"11"	"right"	"accuracy"	"right"	0.895272368806527
"671"	"11"	"right"	"accuracy"	"right"	0.686586513387492
"2507"	"11"	"left"	"speed"	"left"	0.732216558461131
"4115"	"11"	"left"	"accuracy"	"left"	0.529025630780504
"551"	"11"	"right"	"speed"	"right"	0.7714906672253
"3551"	"11"	"right"	"accuracy"	"right"	0.553775536143978
"1175"	"11"	"right"	"speed"	"left"	0.638300683322463
"1799"	"11"	"right"	"speed"	"left"	0.705996809416052
"1643"	"11"	"left"	"speed"	"left"	0.660955517127187
"4235"	"11"	"left"	"speed"	"right"	1.43620576091722
"3119"	"11"	"right"	"accuracy"	"left"	0.56812320588732
"3155"	"11"	"left"	"accuracy"	"right"	0.690670534717613
"4139"	"11"	"left"	"speed"	"left"	0.625908479786119
"2195"	"11"	"left"	"accuracy"	"left"	1.02606937377147
"3179"	"11"	"left"	"speed"	"right"	0.750732234409515
"1019"	"11"	"left"	"speed"	"left"	0.528946457658006
"575"	"11"	"right"	"accuracy"	"right"	0.494431173581455
"5327"	"11"	"right"	"accuracy"	"left"	0.561320877427969
"2423"	"11"	"right"	"speed"	"left"	0.944353278830401
"5123"	"11"	"left"	"accuracy"	"left"	0.493770102061811
"1151"	"11"	"right"	"accuracy"	"right"	1.06327494271916
"3455"	"11"	"right"	"accuracy"	"right"	0.586677945166453
"1043"	"11"	"left"	"accuracy"	"left"	1.50305602658991
"5459"	"11"	"left"	"accuracy"	"right"	1.15699270791831
"4319"	"11"	"right"	"accuracy"	"left"	1.22893794746564
"4019"	"11"	"left"	"accuracy"	"right"	0.668434005929404
"3827"	"11"	"left"	"accuracy"	"left"	0.586202095842924
"3683"	"11"	"left"	"accuracy"	"right"	1.3373749638225
"1283"	"11"	"left"	"accuracy"	"right"	0.553483119594406
"1979"	"11"	"left"	"speed"	"left"	0.581112749262751
"3095"	"11"	"right"	"speed"	"right"	1.1749849135527
"5339"	"11"	"left"	"speed"	"left"	0.635086048862044
"1139"	"11"	"left"	"accuracy"	"left"	0.96339584001307
"1271"	"11"	"right"	"speed"	"left"	1.04547943468861
"2567"	"11"	"right"	"speed"	"right"	0.648821769105388
"5183"	"11"	"right"	"accuracy"	"left"	0.63785467659333
"191"	"11"	"right"	"accuracy"	"left"	0.633441133890402
"3191"	"11"	"right"	"speed"	"left"	1.14488948745869
"5399"	"11"	"right"	"speed"	"right"	0.708134521945403
"2159"	"11"	"right"	"accuracy"	"left"	0.552813747154307
"3011"	"11"	"left"	"accuracy"	"right"	0.518340067087406
"5447"	"11"	"right"	"speed"	"left"	0.557355085403234
"107"	"11"	"left"	"speed"	"left"	0.73034379470212
"3563"	"11"	"left"	"speed"	"left"	0.502676019912711
"5111"	"11"	"right"	"speed"	"right"	1.11460979408071
"3983"	"11"	"right"	"accuracy"	"right"	0.552559726217541
"1655"	"11"	"right"	"speed"	"left"	0.560133930203756
"4247"	"11"	"right"	"speed"	"right"	0.620826394714571
"4631"	"11"	"right"	"speed"	"right"	0.670421861060802
"5279"	"11"	"right"	"accuracy"	"right"	0.820200466004467
"47"	"11"	"right"	"accuracy"	"right"	1.67041234547737
"2015"	"11"	"right"	"accuracy"	"right"	0.690735630440403
"2735"	"11"	"right"	"accuracy"	"right"	0.571212872872027
"4823"	"11"	"right"	"speed"	"left"	0.975713484579683
"4883"	"11"	"left"	"accuracy"	"left"	1.00164216786619
"4391"	"11"	"right"	"speed"	"right"	1.12433428878827
"3251"	"11"	"left"	"accuracy"	"right"	1.11324562361298
"2027"	"11"	"left"	"speed"	"right"	0.487616099093003
"1103"	"11"	"right"	"accuracy"	"left"	0.551305303707264
"203"	"11"	"left"	"speed"	"left"	0.471876088686942
"95"	"11"	"right"	"accuracy"	"right"	0.651079947095448
"4895"	"11"	"right"	"accuracy"	"left"	0.958780120024932
"2531"	"11"	"left"	"accuracy"	"right"	0.954777584971055
"4163"	"11"	"left"	"accuracy"	"left"	1.13717786011915
"1787"	"11"	"left"	"speed"	"left"	0.6911941797192
"3299"	"11"	"left"	"accuracy"	"left"	0.835991889171263
"1427"	"11"	"left"	"accuracy"	"left"	0.591359267259334
"2603"	"11"	"left"	"speed"	"right"	0.483325334290445
"3851"	"11"	"left"	"speed"	"right"	0.623222585593335
"3107"	"11"	"left"	"accuracy"	"left"	0.756767661876385
"1547"	"11"	"left"	"speed"	"left"	0.692940345387505
"4571"	"11"	"left"	"speed"	"right"	0.670279841323875
"3503"	"11"	"right"	"accuracy"	"right"	0.596706825419519
"2243"	"11"	"left"	"accuracy"	"right"	0.687534039210204
"2051"	"11"	"left"	"accuracy"	"left"	0.702781746504776
"1247"	"11"	"right"	"accuracy"	"right"	1.53973091313898
"2471"	"11"	"right"	"speed"	"left"	0.501485034597604
"4619"	"11"	"left"	"speed"	"left"	1.05306559991186
"2675"	"11"	"left"	"accuracy"	"left"	1.02564125555298
"3491"	"11"	"left"	"accuracy"	"left"	0.568506137260924
"4379"	"11"	"left"	"speed"	"right"	0.697968881745452
"4427"	"11"	"left"	"speed"	"left"	0.546756906002251
"1535"	"11"	"right"	"accuracy"	"right"	0.763494784641495
"851"	"11"	"left"	"accuracy"	"right"	0.761073358164665
"2939"	"11"	"left"	"speed"	"left"	0.520160472793806
"4799"	"11"	"right"	"accuracy"	"right"	1.2015929953556
"3779"	"11"	"left"	"accuracy"	"left"	0.625447005843698
"1451"	"11"	"left"	"speed"	"left"	0.498889128185229
"3587"	"11"	"left"	"accuracy"	"left"	1.06085762651853
"2039"	"11"	"right"	"speed"	"right"	1.25888074939854
"1631"	"11"	"right"	"accuracy"	"right"	0.913573825754237
"527"	"11"	"right"	"accuracy"	"right"	0.886543463751784
"2579"	"11"	"left"	"accuracy"	"left"	0.577638174819657
"3335"	"11"	"right"	"speed"	"right"	0.939189495840185
"1763"	"11"	"left"	"accuracy"	"right"	0.829320816138492
"1511"	"11"	"right"	"speed"	"right"	0.556880364701576
"4367"	"11"	"right"	"accuracy"	"right"	1.6836764361163
"2279"	"11"	"right"	"speed"	"right"	1.1714027710482
"2759"	"11"	"right"	"speed"	"right"	0.555633553300651
"2231"	"11"	"right"	"speed"	"right"	0.638086900012077
"3515"	"11"	"left"	"speed"	"left"	0.785320291110303
"1895"	"11"	"right"	"speed"	"right"	0.496902337001199
"1031"	"11"	"right"	"speed"	"right"	0.627967868162208
"359"	"11"	"right"	"speed"	"right"	0.634722437668725
"3227"	"11"	"left"	"speed"	"right"	0.81455537753658
"4715"	"11"	"left"	"speed"	"right"	0.707091708318178
"4739"	"11"	"left"	"accuracy"	"right"	0.512033093122226
"1331"	"11"	"left"	"accuracy"	"left"	0.733076424155399
"3467"	"11"	"left"	"speed"	"left"	1.69010117883959
"1415"	"11"	"right"	"speed"	"right"	0.785596602087369
"2855"	"11"	"right"	"speed"	"right"	0.74421373149404
"1355"	"11"	"left"	"speed"	"left"	0.618045304923012
"3935"	"11"	"right"	"accuracy"	"left"	0.584855217750861
"3911"	"11"	"right"	"speed"	"right"	0.534033780252117
"1703"	"11"	"right"	"speed"	"left"	0.482018468117275
"647"	"11"	"right"	"speed"	"right"	0.763315778255648
"2351"	"11"	"right"	"accuracy"	"left"	0.541762097903386
"227"	"11"	"left"	"accuracy"	"right"	0.54202664925908
"875"	"11"	"left"	"speed"	"left"	0.601774108982112
"659"	"11"	"left"	"accuracy"	"left"	1.04827209703353
"2387"	"11"	"left"	"accuracy"	"left"	0.856068851528744
"1883"	"11"	"left"	"speed"	"left"	0.835348799516444
"3731"	"11"	"left"	"accuracy"	"left"	0.740180752363758
"2723"	"11"	"left"	"accuracy"	"left"	0.97924534833789
"1211"	"11"	"left"	"speed"	"right"	0.626037114193112
"3863"	"11"	"right"	"speed"	"left"	0.704824424028884
"2435"	"11"	"left"	"accuracy"	"left"	0.63738263510858
"4607"	"11"	"right"	"accuracy"	"left"	0.616010381455533
"2447"	"11"	"right"	"accuracy"	"right"	0.577029925341723
"4151"	"11"	"right"	"speed"	"right"	1.17283662606252
"3407"	"11"	"right"	"accuracy"	"right"	0.943239780717836
"4979"	"11"	"left"	"accuracy"	"left"	0.591932439707904
"2171"	"11"	"left"	"speed"	"right"	0.48388751394579
"5075"	"11"	"left"	"accuracy"	"left"	1.19501081122202
"2363"	"11"	"left"	"speed"	"left"	0.492624194260453
"5051"	"11"	"left"	"speed"	"right"	0.691907808197756
"1967"	"11"	"right"	"accuracy"	"left"	0.769984831989749
"5483"	"11"	"left"	"speed"	"right"	0.630270999132734
"179"	"11"	"left"	"accuracy"	"left"	0.68073548129742
"299"	"11"	"left"	"speed"	"left"	0.79739721180692
"4595"	"11"	"left"	"accuracy"	"left"	0.710088982844645
"2459"	"11"	"left"	"speed"	"left"	0.85347509770434
"3707"	"11"	"left"	"speed"	"left"	0.669397757973522
"623"	"11"	"right"	"accuracy"	"right"	0.816164068482326
"491"	"11"	"left"	"speed"	"left"	0.503782082035937
"815"	"11"	"right"	"accuracy"	"right"	0.679574227739278
"539"	"11"	"left"	"speed"	"left"	0.537145499846142
"2075"	"11"	"left"	"speed"	"right"	0.652087494397121
"1187"	"11"	"left"	"accuracy"	"left"	1.53758679060399
"2592"	"12"	"right"	"accuracy"	"right"	0.644163633186999
"2928"	"12"	"right"	"accuracy"	"right"	0.573135203506841
"3000"	"12"	"right"	"speed"	"right"	1.35029354106091
"4020"	"12"	"left"	"accuracy"	"left"	0.902291179630702
"3132"	"12"	"left"	"speed"	"right"	1.45888760389868
"3612"	"12"	"left"	"speed"	"right"	0.545440745023991
"2112"	"12"	"right"	"accuracy"	"left"	0.732635895905745
"5148"	"12"	"left"	"speed"	"left"	0.9393197731704
"5100"	"12"	"left"	"speed"	"left"	0.46928372760932
"4980"	"12"	"left"	"accuracy"	"right"	1.04463544974406
"3300"	"12"	"left"	"accuracy"	"right"	0.617968349649341
"3228"	"12"	"left"	"speed"	"left"	0.487635027601478
"1260"	"12"	"left"	"speed"	"left"	1.33055585400854
"3744"	"12"	"right"	"accuracy"	"right"	0.91183818654508
"3156"	"12"	"left"	"accuracy"	"left"	0.628929422979396
"396"	"12"	"left"	"speed"	"left"	0.734168004252758
"3480"	"12"	"right"	"speed"	"right"	0.651261379490744
"2064"	"12"	"right"	"accuracy"	"right"	0.727629408227182
"3192"	"12"	"right"	"speed"	"right"	0.495845287523711
"1524"	"12"	"left"	"accuracy"	"right"	0.980290645660767
"3072"	"12"	"right"	"accuracy"	"right"	0.768028771784776
"3384"	"12"	"right"	"speed"	"right"	0.559703761570304
"3912"	"12"	"right"	"speed"	"left"	0.520496492782215
"4116"	"12"	"left"	"accuracy"	"right"	0.788942734547546
"4968"	"12"	"right"	"speed"	"right"	0.577271548814966
"2340"	"12"	"left"	"accuracy"	"left"	0.593121534774617
"4344"	"12"	"right"	"speed"	"left"	0.554908017126289
"1668"	"12"	"left"	"accuracy"	"left"	1.71086084955767
"504"	"12"	"right"	"speed"	"left"	0.615054033647214
"552"	"12"	"right"	"speed"	"left"	0.805852666541025
"2544"	"12"	"right"	"accuracy"	"right"	0.638336613694947
"1596"	"12"	"left"	"speed"	"left"	0.697852842133445
"2868"	"12"	"left"	"accuracy"	"right"	0.966885049223027
"4512"	"12"	"right"	"accuracy"	"left"	0.97844145276439
"3516"	"12"	"left"	"speed"	"left"	0.568550139142619
"2424"	"12"	"right"	"speed"	"right"	0.872779785512632
"4704"	"12"	"right"	"accuracy"	"right"	0.632387218482759
"1404"	"12"	"left"	"speed"	"right"	0.535364377918434
"2292"	"12"	"left"	"accuracy"	"right"	0.789906279985063
"1944"	"12"	"right"	"speed"	"left"	0.558568317339585
"3012"	"12"	"left"	"accuracy"	"left"	1.35248771975356
"708"	"12"	"left"	"accuracy"	"right"	2.35206122302733
"444"	"12"	"left"	"speed"	"left"	0.535432668811449
"2508"	"12"	"left"	"speed"	"left"	0.698340607636333
"1956"	"12"	"left"	"accuracy"	"right"	1.72934176404956
"4308"	"12"	"left"	"accuracy"	"left"	1.20915400282671
"4416"	"12"	"right"	"accuracy"	"left"	0.745046575792379
"2892"	"12"	"left"	"speed"	"right"	0.449736387147654
"1584"	"12"	"right"	"accuracy"	"right"	1.14538016141807
"4428"	"12"	"left"	"speed"	"left"	0.621150342480689
"5520"	"12"	"right"	"accuracy"	"right"	0.507748517430056
"4284"	"12"	"left"	"speed"	"left"	0.535527412293893
"144"	"12"	"right"	"accuracy"	"right"	1.73555402834107
"2580"	"12"	"left"	"accuracy"	"left"	0.778255625016784
"1620"	"12"	"left"	"accuracy"	"right"	1.05111604303206
"3792"	"12"	"right"	"accuracy"	"left"	0.584236471776664
"2052"	"12"	"left"	"accuracy"	"left"	2.02024553670785
"192"	"12"	"right"	"accuracy"	"right"	1.56067966684021
"3312"	"12"	"right"	"accuracy"	"right"	0.528582658686325
"4200"	"12"	"right"	"speed"	"right"	0.49069103272859
"3144"	"12"	"right"	"speed"	"right"	0.580913250681601
"2712"	"12"	"right"	"speed"	"right"	0.60756586342568
"3276"	"12"	"left"	"speed"	"right"	0.498759216926798
"768"	"12"	"right"	"accuracy"	"right"	0.854621341027681
"2940"	"12"	"left"	"speed"	"right"	0.693095438940785
"72"	"12"	"right"	"speed"	"left"	0.725258295083963
"4824"	"12"	"right"	"speed"	"left"	0.548165176550005
"4620"	"12"	"left"	"speed"	"right"	0.543992315157429
"2904"	"12"	"right"	"speed"	"right"	0.534903888421808
"4140"	"12"	"left"	"speed"	"left"	0.961308938816726
"1308"	"12"	"left"	"speed"	"left"	0.709821233980922
"2688"	"12"	"right"	"accuracy"	"left"	0.654402437405798
"5316"	"12"	"left"	"accuracy"	"left"	0.616902378850143
"4860"	"12"	"left"	"speed"	"left"	0.443779420008852
"2988"	"12"	"left"	"speed"	"right"	0.566988138835368
"4080"	"12"	"right"	"accuracy"	"left"	1.46692271083745
"228"	"12"	"left"	"accuracy"	"left"	0.663728082827043
"384"	"12"	"right"	"accuracy"	"right"	0.930541793148748
"336"	"12"	"right"	"accuracy"	"left"	0.739975620548091
"4068"	"12"	"left"	"accuracy"	"right"	1.04488300922813
"3540"	"12"	"left"	"accuracy"	"left"	3.56542878073138
"1704"	"12"	"right"	"speed"	"right"	0.494702744988573
"1716"	"12"	"left"	"accuracy"	"left"	1.48170162053272
"5328"	"12"	"right"	"accuracy"	"right"	0.693534328799803
"5136"	"12"	"right"	"accuracy"	"right"	2.60722100741568
"2856"	"12"	"right"	"speed"	"left"	0.481975433860705
"2352"	"12"	"right"	"accuracy"	"right"	1.54494354698861
"5472"	"12"	"right"	"accuracy"	"right"	1.24373821774617
"888"	"12"	"right"	"speed"	"left"	0.726191392424299
"4176"	"12"	"right"	"accuracy"	"right"	0.507555391507905
"2640"	"12"	"right"	"accuracy"	"left"	2.32664590944771
"456"	"12"	"right"	"speed"	"right"	1.05565781107735
"5364"	"12"	"left"	"accuracy"	"left"	1.56869745936809
"864"	"12"	"right"	"accuracy"	"left"	0.619791991851674
"2520"	"12"	"right"	"speed"	"right"	0.631136707406465
"1140"	"12"	"left"	"accuracy"	"left"	0.747696794840441
"372"	"12"	"left"	"accuracy"	"left"	1.15149515849608
"3720"	"12"	"right"	"speed"	"right"	0.713206483587933
"3120"	"12"	"right"	"accuracy"	"right"	0.669734955341011
"5004"	"12"	"left"	"speed"	"right"	0.471810614557455
"1800"	"12"	"right"	"speed"	"right"	0.807129069604173
"2652"	"12"	"left"	"speed"	"left"	0.494797176203067
"4092"	"12"	"left"	"speed"	"right"	0.704737297700018
"5232"	"12"	"right"	"accuracy"	"right"	0.651422780028559
"1296"	"12"	"right"	"accuracy"	"right"	0.907256277633599
"2664"	"12"	"right"	"speed"	"left"	0.593129821474412
"5292"	"12"	"left"	"speed"	"right"	0.561879970836163
"3528"	"12"	"right"	"speed"	"right"	0.776743118177852
"4032"	"12"	"right"	"accuracy"	"left"	0.763775671131716
"828"	"12"	"left"	"speed"	"right"	0.519741478854868
"5076"	"12"	"left"	"accuracy"	"left"	0.960774862126125
"1980"	"12"	"left"	"speed"	"left"	0.943027876223255
"36"	"12"	"left"	"accuracy"	"left"	0.73369310305811
"1068"	"12"	"left"	"speed"	"left"	0.499480219613359
"1176"	"12"	"right"	"speed"	"right"	0.475096986627728
"3324"	"12"	"left"	"speed"	"right"	0.498428499158795
"660"	"12"	"left"	"accuracy"	"left"	1.95789821911287
"3672"	"12"	"right"	"speed"	"right"	0.652926316467121
"300"	"12"	"left"	"speed"	"left"	0.596964982152342
"528"	"12"	"right"	"accuracy"	"right"	0.663296023102247
"4764"	"12"	"left"	"speed"	"left"	0.80449296383158
"2532"	"12"	"left"	"accuracy"	"left"	0.54500561351373
"5244"	"12"	"left"	"speed"	"left"	0.685021881053735
"5448"	"12"	"right"	"speed"	"left"	0.572740567398091
"3660"	"12"	"left"	"speed"	"left"	0.66290168073527
"1224"	"12"	"right"	"speed"	"left"	0.929118910938507
"5184"	"12"	"right"	"accuracy"	"left"	0.991684892430696
"4920"	"12"	"right"	"speed"	"right"	0.852096786938042
"3852"	"12"	"left"	"speed"	"left"	0.538412635827422
"3060"	"12"	"left"	"accuracy"	"left"	0.607208232477271
"4536"	"12"	"right"	"speed"	"right"	0.579343994933437
"60"	"12"	"left"	"speed"	"left"	0.743165273249713
"4008"	"12"	"right"	"speed"	"right"	0.8882158986199
"4368"	"12"	"right"	"accuracy"	"right"	0.747128445502841
"2736"	"12"	"right"	"accuracy"	"right"	0.783039315425643
"4476"	"12"	"left"	"speed"	"left"	0.739439313092119
"3648"	"12"	"right"	"accuracy"	"right"	1.08223997495644
"2784"	"12"	"right"	"accuracy"	"right"	2.38079006831106
"780"	"12"	"left"	"speed"	"right"	0.60419445709375
"3024"	"12"	"right"	"accuracy"	"right"	1.32819090706023
"840"	"12"	"right"	"speed"	"right"	0.730412893037129
"2304"	"12"	"right"	"accuracy"	"left"	1.43189446135103
"3552"	"12"	"right"	"accuracy"	"right"	3.51778422724518
"2448"	"12"	"right"	"accuracy"	"right"	1.52522928263897
"2172"	"12"	"left"	"speed"	"left"	0.588096250562069
"4248"	"12"	"right"	"speed"	"right"	0.540899526668627
"4452"	"12"	"left"	"accuracy"	"left"	0.647975917839393
"2040"	"12"	"right"	"speed"	"right"	0.540695602138695
"1656"	"12"	"right"	"speed"	"left"	0.801111824871141
"4632"	"12"	"right"	"speed"	"left"	0.82938915394974
"5016"	"12"	"right"	"speed"	"right"	0.51911184832242
"1356"	"12"	"left"	"speed"	"left"	1.05163538656286
"432"	"12"	"right"	"accuracy"	"left"	0.768471063799992
"240"	"12"	"right"	"accuracy"	"right"	0.981736801875433
"5088"	"12"	"right"	"accuracy"	"right"	1.03900222391858
"5220"	"12"	"left"	"accuracy"	"left"	0.904326014271324
"4152"	"12"	"right"	"speed"	"left"	0.98143494429673
"3780"	"12"	"left"	"accuracy"	"left"	0.622908194240939
"1152"	"12"	"right"	"accuracy"	"right"	1.21406809458427
"1632"	"12"	"right"	"accuracy"	"right"	1.27896445418886
"2184"	"12"	"right"	"speed"	"left"	1.53457956776568
"4992"	"12"	"right"	"accuracy"	"right"	0.672506178472399
"4212"	"12"	"left"	"accuracy"	"left"	0.73471378866591
"1836"	"12"	"left"	"speed"	"right"	1.01152773795862
"5064"	"12"	"right"	"speed"	"left"	0.685317438538623
"720"	"12"	"right"	"accuracy"	"left"	1.50681605886771
"2148"	"12"	"left"	"accuracy"	"right"	1.16786010964795
"696"	"12"	"right"	"speed"	"right"	0.613596545093325
"744"	"12"	"right"	"speed"	"left"	0.81605977254522
"3588"	"12"	"left"	"accuracy"	"right"	0.614158737015832
"4692"	"12"	"left"	"accuracy"	"left"	1.05012266684538
"3348"	"12"	"left"	"accuracy"	"left"	0.951947453479114
"5124"	"12"	"left"	"accuracy"	"right"	1.17208303886912
"4404"	"12"	"left"	"accuracy"	"left"	0.554283276769428
"600"	"12"	"right"	"speed"	"right"	0.904560564633027
"1764"	"12"	"left"	"accuracy"	"left"	1.09948791369167
"516"	"12"	"left"	"accuracy"	"left"	0.583632332174142
"1212"	"12"	"left"	"speed"	"right"	0.496688141398455
"1488"	"12"	"right"	"accuracy"	"right"	1.07201310726118
"420"	"12"	"left"	"accuracy"	"left"	0.807712460651084
"4104"	"12"	"right"	"speed"	"left"	0.572404861463756
"4668"	"12"	"left"	"speed"	"left"	0.730596772014186
"3756"	"12"	"left"	"speed"	"left"	0.574973680612041
"4332"	"12"	"left"	"speed"	"right"	0.691269672563221
"5400"	"12"	"right"	"speed"	"right"	0.633651422562343
"1320"	"12"	"right"	"speed"	"right"	0.529216272879365
"4788"	"12"	"left"	"accuracy"	"left"	0.50269636972234
"576"	"12"	"right"	"accuracy"	"right"	0.807334428937017
"348"	"12"	"left"	"speed"	"left"	0.545024066492452
"3804"	"12"	"left"	"speed"	"left"	0.518552275260805
"3996"	"12"	"left"	"speed"	"right"	0.608720081920804
"4836"	"12"	"left"	"accuracy"	"right"	1.03983197503338
"4800"	"12"	"right"	"accuracy"	"right"	0.58774956197269
"48"	"12"	"right"	"accuracy"	"right"	0.648732678374481
"5208"	"12"	"right"	"speed"	"left"	0.506611208804049
"1728"	"12"	"right"	"accuracy"	"right"	0.586213252246476
"3048"	"12"	"right"	"speed"	"right"	0.818980291641003
"3360"	"12"	"right"	"accuracy"	"right"	0.514096238881247
"1908"	"12"	"left"	"accuracy"	"left"	1.20502561332087
"996"	"12"	"left"	"accuracy"	"right"	0.57933410514452
"3576"	"12"	"right"	"speed"	"right"	0.673427270092712
"1692"	"12"	"left"	"speed"	"left"	0.72768710143377
"1872"	"12"	"right"	"accuracy"	"right"	1.67497333087751
"2088"	"12"	"right"	"speed"	"right"	0.483395738145569
"180"	"12"	"left"	"accuracy"	"left"	0.808727775853703
"2136"	"12"	"right"	"speed"	"right"	0.579299032479787
"1896"	"12"	"right"	"speed"	"right"	0.582962843916415
"2808"	"12"	"right"	"speed"	"right"	0.574676198566875
"2496"	"12"	"right"	"accuracy"	"left"	0.873113549038853
"2376"	"12"	"right"	"speed"	"right"	0.679142535824516
"1560"	"12"	"right"	"speed"	"right"	1.1250015531672
"3168"	"12"	"right"	"accuracy"	"right"	1.28558966836457
"1512"	"12"	"right"	"speed"	"left"	0.642995456219411
"3240"	"12"	"right"	"speed"	"right"	0.506351587674923
"5112"	"12"	"right"	"speed"	"right"	1.21399715566361
"2256"	"12"	"right"	"accuracy"	"left"	1.563830837764
"5352"	"12"	"right"	"speed"	"right"	0.85913873795444
"3180"	"12"	"left"	"speed"	"left"	0.859617682284296
